ID,Name,Gender,Age,Occupation,income,District,Latitude,Longtitude,Health Care Capacity,Health Status
34634382502,Kay,0,35,44,27861.46247,4,41.3851417304 ,2.1743815651 ,2,2
34655593627,Jewell,0,49,48,32501.67033,3,41.3851418584 ,2.1743817767 ,2,1
34609613523,Kylila,0,51,50,24196.03966,5,41.3851424935 ,2.1743792133 ,3,1
34640636032,Benni,0,43,48,20418.71489,10,41.3851427144 ,2.1743847845 ,1,3
34688260198,Virgie,1,42,14,46621.10946,3,41.3851420656 ,2.1743560072 ,2,2
34604353737,Lonee,1,37,10,15728.66672,6,41.3851411146 ,2.1743778936 ,4,2
34654639603,Siobhan,1,59,43,27268.85846,6,41.3851431558 ,2.1743728305 ,3,2
34633194674,Minnie,1,38,49,6492.202328,1,41.3851413737 ,2.1743809049 ,4,1
34634696086,Elsinore,0,47,29,24847.51071,9,41.3851448354 ,2.1743745974 ,4,2
34640977724,Annice,1,22,22,20621.29347,1,41.3851409751 ,2.1743741666 ,3,4
34648906246,Storm,1,41,40,33072.833,9,41.3851412772 ,2.1743800569 ,1,3
34693056174,Mariann,0,52,27,27515.5589,3,41.3851415642 ,2.1743628531 ,4,1
34670458273,Jenica,0,34,31,35686.23192,9,41.3851419423 ,2.1743700852 ,2,4
34602979809,Kittie,0,36,15,24197.67675,4,41.3851436169 ,2.1743926127 ,2,3
34628602213,Paola,1,39,32,27155.33078,6,41.3851415983 ,2.1743822414 ,2,3
34603119605,Kathlin,1,50,38,29497.85944,3,41.3851424766 ,2.1743812936 ,1,1
34636238126,Luella,1,52,4,31851.54078,1,41.3851407520 ,2.1743661732 ,4,2
34603743476,Dona,0,46,5,21629.33192,10,41.3851431599 ,2.1743561511 ,1,3
34637031384,Farra,1,32,13,40032.09319,1,41.3851410544 ,2.1743804053 ,4,1
34609118759,Channa,0,28,24,40226.49769,2,41.3851427230 ,2.1743908032 ,4,1
34636511670,Paloma,1,55,30,30477.73766,9,41.3851423424 ,2.1743631045 ,2,1
34699401228,Fidelia,1,32,47,16623.15476,3,41.3851413746 ,2.1743643923 ,1,2
34621549082,Tove,1,61,26,32157.23332,5,41.3851417300 ,2.1743737454 ,3,4
34644677947,Bonita,0,44,14,34025.35817,3,41.3851408140 ,2.1743699449 ,4,3
34631324586,Zahara,0,66,8,20789.32262,5,41.3851423287 ,2.1743754944 ,2,4
34663872681,Marga,0,37,8,15447.95118,10,41.3851429536 ,2.1743845850 ,1,1
34660572596,Moselle,1,38,2,60146.47802,5,41.3851420385 ,2.1743589540 ,2,4
34653678712,Rosita,1,57,32,40757.50617,1,41.3851412429 ,2.1743900245 ,4,4
34636826297,Austin,1,43,43,14282.16087,4,41.3851430380 ,2.1743730591 ,2,2
34601587360,Mariana,0,52,13,28702.90423,2,41.3851440927 ,2.1743583960 ,2,3
34688244866,Odelle,0,55,6,25491.60349,8,41.3851412983 ,2.1743783786 ,4,4
34671218436,Kellen,1,50,5,14906.961,5,41.3851419902 ,2.1743847064 ,4,2
34669608651,Clarinda,0,45,27,21816.86973,3,41.3851397348 ,2.1743727785 ,2,1
34687836283,Linzy,1,36,27,21825.16887,10,41.3851426000 ,2.1743785139 ,3,2
34666694306,Ulrike,0,62,32,9870.793246,3,41.3851429843 ,2.1743563370 ,2,1
34675668473,Fredelia,0,47,18,45966.63707,4,41.3851415483 ,2.1743701776 ,4,4
34657774568,Magdalena,1,37,45,28409.36481,6,41.3851423595 ,2.1743658701 ,4,4
34668242432,Marcelia,1,37,18,15018.89706,9,41.3851420104 ,2.1743761612 ,3,4
34632125152,Alice,0,42,24,25958.17427,5,41.3851420312 ,2.1743902237 ,3,4
34652218693,Hilliary,1,48,30,8946.200933,2,41.3851436697 ,2.1743726893 ,4,3
34633255277,Cam,0,26,29,47468.75852,4,41.3851437414 ,2.1743697512 ,1,1
34636235397,Klarika,1,50,32,33918.95866,9,41.3851415600 ,2.1743795812 ,3,2
34633840622,Inez,0,49,16,31700.07581,10,41.3851407915 ,2.1743741504 ,1,1
34690058887,Elita,0,46,35,29017.11191,4,41.3851418447 ,2.1743854409 ,3,4
34673655184,Brandi,0,26,15,18293.53273,3,41.3851420032 ,2.1743940212 ,2,1
34668716266,Jermaine,0,49,50,40785.38218,8,41.3851413236 ,2.1743649486 ,1,4
34691915009,Gussi,1,33,21,32689.17403,2,41.3851421472 ,2.1743725809 ,4,3
34640717574,Babette,1,24,3,28140.70008,1,41.3851426863 ,2.1744030058 ,3,4
34610798823,Tanya,1,41,43,51702.54731,2,41.3851407396 ,2.1743893368 ,1,1
34638790548,Ashly,1,23,13,26340.69638,6,41.3851417756 ,2.1743693455 ,2,3
34642776776,Mora,1,54,22,41530.48571,10,41.3851398375 ,2.1743856306 ,2,1
34691026003,Agata,0,70,19,26402.6557,5,41.3851413004 ,2.1743895444 ,2,3
34623410944,Laina,1,51,9,14967.57882,7,41.3851420892 ,2.1743741843 ,2,2
34695338735,Hildagard,1,48,36,24937.27784,6,41.3851429133 ,2.1743774876 ,1,1
34646890297,Emalia,1,31,11,21649.86377,10,41.3851422429 ,2.1743813083 ,2,1
34680571772,Roshelle,1,57,29,43171.44153,9,41.3851432458 ,2.1743796409 ,2,1
34680874318,Carena,1,26,30,46273.77343,4,41.3851429301 ,2.1743864245 ,4,3
34677983875,Bettina,0,25,41,28159.0605,8,41.3851421441 ,2.1743910760 ,3,1
34683454813,Claretta,1,45,29,31312.90391,5,41.3851403213 ,2.1743837563 ,3,2
34672799930,Nertie,1,39,17,33248.99076,7,41.3851414214 ,2.1743820530 ,3,2
34632671801,Lorie,0,52,4,25883.22054,7,41.3851413770 ,2.1743624787 ,3,1
34640237360,Alica,0,42,12,23786.53967,4,41.3851434888 ,2.1743695139 ,2,3
34650195574,Fanchette,0,32,20,33816.85651,4,41.3851436237 ,2.1743646021 ,1,2
34600404514,Mariel,0,52,2,41055.16105,9,41.3851409917 ,2.1743845909 ,1,3
34660683118,Demetris,1,30,5,21133.97563,1,41.3851418454 ,2.1743746349 ,4,3
34629178487,Orelie,1,55,26,22045.13016,6,41.3851407820 ,2.1743925031 ,3,1
34660981725,Elsie,0,31,6,19830.78341,3,41.3851435641 ,2.1743721303 ,1,3
34641590596,Concettina,0,29,17,23550.13926,7,41.3851421259 ,2.1743831674 ,3,3
34618977704,Alys,1,20,37,31333.95871,3,41.3851416345 ,2.1743789391 ,3,2
34695542098,Zaria,1,66,46,16790.04704,9,41.3851418656 ,2.1743812927 ,2,2
34623799529,Bobette,1,44,50,10379.74648,8,41.3851438601 ,2.1744008295 ,3,1
34668248094,Sallie,1,58,34,31665.61733,8,41.3851426101 ,2.1743782904 ,1,4
34692516457,Ailis,0,42,41,34081.59905,2,41.3851413162 ,2.1743680249 ,4,1
34693626615,Shirley,1,40,17,48990.34316,6,41.3851431407 ,2.1743614109 ,4,1
34673102415,Carole,0,44,48,23655.23137,4,41.3851410134 ,2.1743701854 ,2,1
34606661106,Mil,1,38,16,7834.798407,5,41.3851416946 ,2.1743933982 ,2,3
34622132335,Hadria,0,33,50,30298.81732,2,41.3851425036 ,2.1743717660 ,1,3
34677866151,Pavia,0,39,44,42552.62133,8,41.3851413129 ,2.1743665654 ,1,4
34657494290,Sheela,1,58,18,41985.14212,7,41.3851415969 ,2.1743634303 ,3,2
34693346164,Daffy,0,45,4,36246.57161,6,41.3851412248 ,2.1743566215 ,1,4
34607708014,Milka,0,54,3,16704.12253,3,41.3851410019 ,2.1743767269 ,1,3
34648899750,Maddi,0,52,36,38994.26879,4,41.3851428302 ,2.1743694100 ,2,3
34683666931,Inge,0,34,37,31069.3867,5,41.3851420115 ,2.1743657436 ,4,4
34640983857,Willi,1,42,30,32901.71157,4,41.3851442712 ,2.1743727233 ,4,3
34699530122,Kipp,0,50,47,12585.08923,3,41.3851439825 ,2.1743724077 ,2,1
34674089284,Max,0,38,20,35353.99351,9,41.3851411806 ,2.1743900520 ,4,1
34606565463,Mair,0,52,23,17349.75008,2,41.3851413611 ,2.1743775276 ,4,4
34609219244,Ola,0,39,29,48678.56837,6,41.3851418164 ,2.1743652656 ,2,3
34622520284,Fleurette,0,47,2,26611.362,3,41.3851427019 ,2.1743721214 ,3,2
34656696458,Zitella,1,66,34,34716.60825,2,41.3851420847 ,2.1743854847 ,4,3
34659898348,Kayle,0,35,17,31920.15079,6,41.3851427181 ,2.1743697085 ,4,1
34625367724,Kalie,1,50,40,29585.40967,8,41.3851412312 ,2.1743696986 ,1,1
34638693095,Meggi,1,38,2,25221.04019,7,41.3851419974 ,2.1743670875 ,3,4
34676011815,Bernardine,0,25,6,29459.93351,5,41.3851431954 ,2.1743808314 ,2,4
34641367992,Bibby,0,25,36,18472.4076,7,41.3851411797 ,2.1743664827 ,4,1
34627525665,Cesya,0,45,15,34060.37372,3,41.3851437099 ,2.1743670832 ,3,1
34668602528,Allsun,0,19,17,38865.62076,4,41.3851433165 ,2.1743861333 ,1,2
34645000863,Darlleen,0,29,34,12955.25358,8,41.3851404294 ,2.1743821246 ,3,2
34606107155,Tiffani,0,41,32,39124.78128,2,41.3851406826 ,2.1743978922 ,4,3
34655171574,Deana,0,30,42,25377.12085,10,41.3851421106 ,2.1743831946 ,2,1
34640165704,Calley,0,44,10,22556.5163,7,41.3851411443 ,2.1743621938 ,4,1
34632969519,Raven,1,56,38,30579.76023,8,41.3851407011 ,2.1743677624 ,3,4
34644992247,Renee,0,40,32,32466.05224,2,41.3851417683 ,2.1743981378 ,3,1
34662523432,Elise,1,46,36,44263.83562,9,41.3851413270 ,2.1743822199 ,3,4
34686672566,Ainslie,0,17,34,0,8,41.3851446131 ,2.1743744309 ,1,2
34630456367,Halie,1,33,19,41310.52442,1,41.3851421642 ,2.1743750782 ,2,3
34629510350,Liuka,0,36,9,43125.28467,4,41.3851425086 ,2.1743855626 ,1,2
34687474458,Adelheid,0,68,1,22487.3947,3,41.3851426814 ,2.1743838689 ,2,1
34663651455,Lindi,1,36,34,22052.40612,10,41.3851416234 ,2.1743766959 ,4,3
34689189690,Timmi,1,61,27,11168.00554,1,41.3851412832 ,2.1743817531 ,3,2
34641035421,Sheelah,0,40,12,9138.013365,8,41.3851427402 ,2.1743889546 ,3,3
34684253080,Karly,1,50,2,30343.67814,5,41.3851429396 ,2.1743743127 ,3,4
34698770327,Nadine,0,38,32,27592.88868,2,41.3851428947 ,2.1743772372 ,1,2
34655946304,Alida,0,18,5,16586.77497,9,41.3851406209 ,2.1743746571 ,2,3
34623610474,Beatrisa,1,24,20,21819.64369,5,41.3851402894 ,2.1743677745 ,2,1
34665644984,Elsey,0,47,5,42803.9602,7,41.3851411243 ,2.1743724642 ,4,1
34654843565,Rowena,1,40,7,22228.96178,7,41.3851412241 ,2.1743757110 ,3,3
34689822146,Amata,1,43,38,43578.89516,10,41.3851417866 ,2.1743784680 ,4,4
34697872994,Laurel,0,51,36,21487.67812,3,41.3851417491 ,2.1743741343 ,2,2
34697017879,Joelly,0,49,9,11142.99444,3,41.3851403225 ,2.1743781345 ,4,3
34697960362,Lu,0,52,5,24697.06892,6,41.3851416066 ,2.1743891070 ,3,4
34681920633,Sheeree,0,40,24,25678.81161,3,41.3851405562 ,2.1743911110 ,1,4
34673593827,Andrei,0,21,6,22951.32795,4,41.3851408113 ,2.1743674719 ,1,3
34639013774,Lynea,0,52,20,32582.44483,10,41.3851412171 ,2.1743594521 ,2,1
34674614955,Rennie,1,40,16,27434.38649,6,41.3851427651 ,2.1743576235 ,1,3
34606383763,Iolande,0,49,31,32610.57095,7,41.3851422674 ,2.1743726142 ,3,3
34620280901,Tammy,1,41,3,30536.22954,6,41.3851423652 ,2.1743697316 ,4,4
34646530375,Shena,0,59,31,22753.62654,1,41.3851409069 ,2.1743729869 ,1,4
34689119548,Sammy,1,58,19,44011.31441,6,41.3851431226 ,2.1743787611 ,2,3
34676571457,Julianne,0,35,12,33762.42325,2,41.3851420947 ,2.1743598766 ,4,4
34611437195,Ajay,1,74,24,39124.78128,1,41.3851410455 ,2.1743568087 ,1,1
34616783294,Elene,1,46,1,27360.06941,3,41.3851438111 ,2.1743788076 ,3,4
34642240143,Linda,0,36,4,11006.47928,8,41.3851435479 ,2.1743730199 ,4,2
34645759880,Bennie,0,25,21,38711.3932,9,41.3851412094 ,2.1743703007 ,2,3
34697124560,Ingunna,0,49,31,26517.13835,2,41.3851432212 ,2.1743599852 ,2,2
34647941610,Shannon,1,58,29,23666.12257,9,41.3851439549 ,2.1743702955 ,2,2
34660028031,Stefania,1,41,1,15407.75152,9,41.3851420587 ,2.1743704737 ,1,1
34603667433,Jessica,1,49,33,24441.95566,1,41.3851422796 ,2.1743812762 ,2,4
34603204622,Kaja,1,50,6,27696.96898,8,41.3851434039 ,2.1743897429 ,1,3
34682704486,Marianne,0,52,16,28121.57795,6,41.3851425058 ,2.1743716480 ,2,2
34640305402,Elnora,1,46,17,43067.44081,9,41.3851423563 ,2.1743762081 ,2,3
34610161658,Constantina,1,29,29,33117.37551,9,41.3851410794 ,2.1743752580 ,3,2
34609365597,Heidi,0,33,37,23159.9774,4,41.3851422697 ,2.1743686558 ,4,3
34646043954,Drucy,1,46,12,34891.7883,3,41.3851420059 ,2.1743671799 ,1,2
34616867041,Clio,0,45,36,31888.71638,4,41.3851445949 ,2.1743696200 ,1,4
34614448819,Katharina,0,35,26,42486.22822,6,41.3851438142 ,2.1743896171 ,3,1
34681080744,Frieda,0,47,14,28591.7185,5,41.3851411559 ,2.1743779086 ,4,2
34618480894,Danice,1,29,6,14767.87652,3,41.3851409027 ,2.1743885896 ,1,2
34637402032,Marj,1,53,36,14144.69075,8,41.3851421496 ,2.1743667248 ,2,1
34681177396,Filippa,1,32,14,13994.44222,5,41.3851423237 ,2.1743699211 ,2,1
34620806403,Alessandra,0,42,29,23172.83538,9,41.3851422106 ,2.1743868913 ,4,2
34606203320,Harley,0,48,17,15588.69549,8,41.3851404167 ,2.1743838756 ,2,4
34669312637,Nathalie,0,54,8,27388.4229,4,41.3851411094 ,2.1743667303 ,4,4
34657900333,Jaquith,0,34,43,23456.4272,2,41.3851430363 ,2.1743797042 ,2,4
34667450874,Flor,0,47,11,39887.25616,10,41.3851428587 ,2.1743664737 ,1,2
34609288478,Vinny,1,42,23,38214.01328,3,41.3851416255 ,2.1743811573 ,3,3
34644010094,Kerrill,1,50,12,46959.71434,4,41.3851420897 ,2.1743740788 ,2,4
34613606317,Sara-Ann,1,58,12,27195.23486,10,41.3851411869 ,2.1743827065 ,1,3
34676105289,Gabi,1,32,47,38793.70247,9,41.3851429230 ,2.1743707326 ,2,2
34633845509,Fara,1,32,37,37769.29311,6,41.3851418870 ,2.1743737501 ,4,2
34601951997,Fredra,0,32,32,15457.97836,8,41.3851411166 ,2.1743834213 ,2,4
34609017779,Nikkie,0,39,4,33907.07839,7,41.3851422106 ,2.1743743196 ,3,3
34689493232,Karyn,1,50,7,28147.5895,10,41.3851416922 ,2.1743962843 ,4,4
34628640530,Nancee,1,38,11,46908.69168,9,41.3851438486 ,2.1743844345 ,1,4
34651152562,Mirna,0,54,16,27776.54977,4,41.3851422474 ,2.1743620162 ,4,3
34605994954,Ardella,1,43,9,21996.79052,8,41.3851417882 ,2.1743742466 ,4,3
34642112436,Calli,1,44,24,25572.71905,2,41.3851420316 ,2.1743846718 ,1,2
34688994713,Melony,1,38,24,43884.71275,9,41.3851431358 ,2.1743598965 ,2,1
34675637556,Tuesday,1,62,19,32280.42437,8,41.3851406763 ,2.1743803773 ,4,4
34600787733,Glynnis,0,48,17,23239.59229,9,41.3851394684 ,2.1743787416 ,4,1
34609899709,Cortney,1,45,28,26101.54474,10,41.3851418177 ,2.1743670715 ,4,4
34612381457,Helaine,0,48,24,24340.09225,9,41.3851430604 ,2.1743765839 ,3,3
34672754715,Robina,0,57,45,20059.40764,7,41.3851428410 ,2.1743785672 ,2,4
34641115958,Aeriela,1,15,12,0,2,41.3851419767 ,2.1743730818 ,3,2
34691810620,Nickie,0,54,2,17094.15933,8,41.3851402207 ,2.1743808028 ,2,2
34623123675,Adella,1,42,31,27023.27215,3,41.3851415506 ,2.1743749091 ,3,3
34632623396,Britt,1,44,31,36411.80406,8,41.3851418792 ,2.1743823483 ,1,1
34630622054,Francisca,0,47,22,25916.03056,10,41.3851434260 ,2.1743777631 ,2,3
34692164505,Feliza,1,32,22,26952.55894,7,41.3851412395 ,2.1743701097 ,1,1
34661273768,Jehanna,1,49,43,30257.9469,10,41.3851414432 ,2.1743909697 ,2,2
34669439751,Tamarah,0,41,8,50608.06138,1,41.3851408660 ,2.1743794613 ,3,2
34693934277,Gay,1,47,50,19693.9272,7,41.3851417416 ,2.1743578499 ,2,4
34655409207,Adora,0,42,22,25396.09518,3,41.3851435371 ,2.1743725745 ,2,1
34679271460,Jean,0,34,14,17796.49388,1,41.3851426121 ,2.1743876931 ,1,4
34631990158,Roselin,1,40,35,11063.95935,3,41.3851417715 ,2.1743512453 ,1,1
34667825815,Louisa,0,52,44,15654.08816,10,41.3851404762 ,2.1743704171 ,2,3
34602410441,Florence,0,47,42,27376.15609,7,41.3851403128 ,2.1743629887 ,2,1
34674907896,Dianna,1,46,8,25126.45274,7,41.3851410327 ,2.1743741974 ,4,3
34677834346,Cassey,0,27,16,24642.98809,2,41.3851421053 ,2.1743818556 ,4,4
34671850155,Willi,0,64,8,48927.67897,10,41.3851412954 ,2.1743708079 ,1,3
34646884956,Melisa,0,53,18,18539.2782,10,41.3851410894 ,2.1743830205 ,4,1
34663535636,Shari,0,40,29,29384.91157,5,41.3851415379 ,2.1743841442 ,4,4
34616916417,Vere,1,42,48,18630.59147,5,41.3851407106 ,2.1743653158 ,3,3
34686790182,Veradis,0,63,9,33990.43358,1,41.3851415608 ,2.1743753406 ,1,3
34651993650,Laureen,1,36,29,34426.9683,8,41.3851418831 ,2.1743716822 ,3,4
34644820594,Gwynne,0,48,23,45297.97657,3,41.3851420205 ,2.1743699783 ,4,2
34671031162,Emlyn,1,47,29,41715.65884,7,41.3851406656 ,2.1743680823 ,4,1
34659307626,Cathee,1,44,48,28384.09223,9,41.3851411131 ,2.1743916542 ,3,3
34690771318,Olympie,0,55,44,38632.54001,5,41.3851432708 ,2.1743891875 ,2,4
34688695269,Patrizia,0,55,26,30023.63833,9,41.3851414830 ,2.1743860905 ,2,4
34689591128,Melly,1,38,2,16828.45045,6,41.3851428667 ,2.1743784180 ,2,3
34690409182,Hestia,0,33,13,9323.186486,8,41.3851445223 ,2.1743833904 ,1,4
34679926717,Carmel,1,27,13,29188.07418,10,41.3851423176 ,2.1743885654 ,3,2
34645729799,Fernanda,0,32,19,17760.56883,7,41.3851405181 ,2.1743702158 ,3,1
34669009835,Chrystal,0,28,7,48221.72918,10,41.3851421516 ,2.1743922800 ,1,1
34667341419,Nadiya,1,54,9,39399.03941,6,41.3851436753 ,2.1743673576 ,3,1
34656757288,Ekaterina,1,31,30,24007.41046,8,41.3851403731 ,2.1743766326 ,3,4
34626548453,Chicky,0,45,8,43304.45513,6,41.3851431207 ,2.1743663016 ,3,2
34642311137,Barb,0,43,24,17757.99951,10,41.3851420477 ,2.1743644431 ,4,2
34649941727,Kaile,1,50,37,22338.51042,10,41.3851416723 ,2.1743583929 ,2,2
34681392337,Bebe,1,43,24,42574.90395,4,41.3851431086 ,2.1743737601 ,4,1
34627852748,Sula,1,60,38,58651.99632,10,41.3851417358 ,2.1743627936 ,2,1
34625751069,Joanna,1,34,34,15747.99348,2,41.3851408219 ,2.1743640211 ,2,2
34646277991,Marion,0,37,10,36952.99888,9,41.3851414421 ,2.1743772138 ,3,4
34609204647,Ginevra,0,33,28,12783.63193,3,41.3851419112 ,2.1743694272 ,4,2
34665788589,Violet,0,42,42,30533.85349,5,41.3851410115 ,2.1743622899 ,2,2
34615945544,Valma,0,62,33,28978.65165,2,41.3851424229 ,2.1743691302 ,4,2
34609406710,Nonah,0,39,46,4414.82548,4,41.3851418579 ,2.1743718788 ,2,1
34630538070,Sybilla,1,41,42,27745.94527,10,41.3851397456 ,2.1743726608 ,4,1
34663099585,Marget,1,52,32,3491.142661,9,41.3851408309 ,2.1743701175 ,2,1
34603693714,Nara,0,38,25,22056.95359,2,41.3851421367 ,2.1743867122 ,3,3
34636681245,Ginnie,1,33,20,27046.31647,9,41.3851426059 ,2.1743813120 ,3,2
34641749173,Marisa,0,37,4,35338.8959,9,41.3851414302 ,2.1743705430 ,1,3
34608191323,Bernette,1,44,4,34216.98871,9,41.3851420616 ,2.1743929183 ,1,3
34651983707,Coletta,1,29,42,22057.86309,3,41.3851438930 ,2.1743603659 ,2,3
34657471212,Marlo,1,37,38,35075.02875,8,41.3851422431 ,2.1743795585 ,3,4
34655543687,Winnifred,0,42,28,54680.77866,10,41.3851433327 ,2.1743858055 ,3,3
34674385707,Leonelle,1,36,37,40025.72673,6,41.3851433986 ,2.1743831318 ,1,1
34698006280,Lisabeth,0,51,21,22627.14993,3,41.3851410505 ,2.1743712095 ,4,1
34660094031,Dagmar,0,45,9,15280.83153,6,41.3851421448 ,2.1743780588 ,2,3
34631894942,Audy,1,43,49,25010.03742,2,41.3851398038 ,2.1743837640 ,4,3
34667052167,Audry,0,43,44,30985.14476,5,41.3851415137 ,2.1743627770 ,4,1
34699236499,Nina,1,55,47,32697.74602,7,41.3851429088 ,2.1743664917 ,3,3
34655291411,Barbe,0,43,2,22894.91654,5,41.3851433683 ,2.1743526667 ,3,4
34633612236,Sapphira,0,58,38,16772.9258,5,41.3851407698 ,2.1743752411 ,2,1
34622279699,Danila,0,29,47,33645.03023,5,41.3851415438 ,2.1743895550 ,4,2
34650903250,Viviana,1,42,21,10763.82609,8,41.3851419314 ,2.1743860437 ,2,1
34653105252,Sheena,0,40,46,36219.60509,5,41.3851416278 ,2.1743765654 ,1,1
34654873478,Aleece,1,81,16,35464.15605,8,41.3851439507 ,2.1743774350 ,4,3
34627536454,Zelda,1,42,16,42484.04543,8,41.3851432303 ,2.1743808439 ,1,4
34604816179,Sheena,0,58,8,24269.79968,2,41.3851431387 ,2.1744004818 ,4,2
34658223957,Laurene,0,51,23,27709.98612,9,41.3851422333 ,2.1743590512 ,4,3
34613534749,Leigha,0,51,49,22588.33724,4,41.3851429157 ,2.1743716463 ,1,3
34622692108,Johnna,0,35,31,39784.89253,8,41.3851421265 ,2.1743656701 ,1,4
34604807852,Alexa,0,42,3,18144.98951,1,41.3851410705 ,2.1743842229 ,4,2
34622919433,Florri,0,47,26,20407.53948,6,41.3851420411 ,2.1743849585 ,3,3
34671188128,Shauna,1,58,46,11264.13913,3,41.3851432706 ,2.1743589884 ,2,4
34637822235,Allyson,1,19,40,27082.41204,1,41.3851413424 ,2.1743630162 ,3,2
34677693681,Cally,1,26,6,30591.65188,10,41.3851435339 ,2.1743774115 ,2,4
34689700670,Fernandina,0,32,34,18025.57285,1,41.3851420489 ,2.1743795744 ,4,4
34619042860,Evonne,1,32,8,15050.59295,9,41.3851414263 ,2.1743902543 ,3,2
34679003598,Danette,1,45,7,37644.87424,8,41.3851420285 ,2.1743774303 ,3,4
34677376775,Viole,1,63,8,28341.22092,2,41.3851425194 ,2.1743500534 ,2,1
34681278284,Isabelita,1,34,10,15151.84244,3,41.3851424390 ,2.1743560363 ,3,2
34611628861,Addy,1,68,22,27629.63227,1,41.3851421605 ,2.1743744961 ,4,2
34661749697,Kerrie,1,50,7,26069.63285,8,41.3851425462 ,2.1743737779 ,4,3
34605181745,Merrielle,1,38,10,35550.69447,8,41.3851417571 ,2.1743873420 ,4,1
34608548927,Shel,0,58,21,29904.96064,2,41.3851437027 ,2.1743711364 ,3,3
34602582660,Claribel,0,28,41,20614.29036,5,41.3851405378 ,2.1743735385 ,2,3
34648890595,Hedvige,0,33,35,23747.30634,9,41.3851406285 ,2.1743662502 ,1,1
34693121907,Debi,1,30,38,17183.33528,2,41.3851397227 ,2.1743710062 ,1,1
34610137590,Bevvy,1,44,24,35335.88319,2,41.3851430697 ,2.1743776912 ,3,1
34694286580,Phoebe,1,56,37,29219.69049,7,41.3851408790 ,2.1743958240 ,1,3
34602488676,Ethyl,0,32,8,15831.28046,7,41.3851426520 ,2.1743805518 ,1,1
34687660808,Arlina,0,43,37,42237.57237,6,41.3851418900 ,2.1743828907 ,4,3
34632914031,Nanni,1,38,40,26765.56683,7,41.3851427843 ,2.1743760706 ,1,1
34630924059,Marabel,1,37,45,31955.78024,5,41.3851404193 ,2.1743790434 ,4,3
34647046125,Annabell,0,43,42,44758.46431,2,41.3851410324 ,2.1743664298 ,2,3
34670187656,Mellisent,1,53,36,31152.21893,4,41.3851418665 ,2.1743643218 ,3,1
34658364493,Clementia,0,45,24,7977.316227,5,41.3851413012 ,2.1743803782 ,3,3
34651799408,Lucy,0,37,37,39893.4862,2,41.3851434347 ,2.1743679183 ,4,3
34672432437,Cecile,0,44,9,21090.47905,2,41.3851419762 ,2.1743848220 ,2,1
34682134540,Barbette,1,43,29,28484.42086,1,41.3851412557 ,2.1743691016 ,3,4
34695697064,Joellyn,1,35,24,54366.82109,2,41.3851437172 ,2.1743585025 ,1,1
34636780986,Alexi,1,42,29,32766.36739,7,41.3851423934 ,2.1743623200 ,4,4
34655995285,Thomasin,1,61,20,42976.85514,6,41.3851409082 ,2.1743745107 ,1,4
34649890746,Genni,0,33,40,15701.19998,2,41.3851425507 ,2.1743773450 ,4,2
34686549281,Bernette,1,25,20,26068.07534,7,41.3851423125 ,2.1743733177 ,1,4
34669324375,Tallie,1,60,22,43571.11898,3,41.3851448956 ,2.1743664377 ,2,4
34636293578,Wileen,1,64,9,33953.73546,3,41.3851428716 ,2.1743778469 ,1,1
34605095033,Ardis,1,43,8,27791.09031,7,41.3851400347 ,2.1743685069 ,2,4
34657843114,Irita,1,49,44,34022.60695,6,41.3851412418 ,2.1743895635 ,4,1
34665060613,Anthia,0,43,31,26639.13569,10,41.3851411895 ,2.1743720515 ,1,2
34636204190,Tine,0,41,12,22401.06091,3,41.3851439042 ,2.1743640096 ,2,2
34696679402,Lilias,0,51,48,34577.76252,4,41.3851425732 ,2.1743736316 ,2,3
34665840060,Marigold,1,37,2,20020.70864,1,41.3851429480 ,2.1743680060 ,2,3
34681894461,Tobi,0,41,4,23461.49763,4,41.3851393822 ,2.1743671916 ,3,1
34609040678,Georgeta,1,48,46,7982.864144,8,41.3851413948 ,2.1743596717 ,2,1
34681408626,Kellia,0,35,18,20803.14694,1,41.3851400533 ,2.1743769159 ,3,3
34696560341,Nicky,0,39,21,43903.81214,8,41.3851407732 ,2.1743698089 ,1,3
34641205126,Myrle,0,38,26,28556.45284,3,41.3851431712 ,2.1743712592 ,2,4
34614808268,Bella,1,24,43,37638.75789,8,41.3851411748 ,2.1743716936 ,2,3
34601602296,Deirdre,0,30,49,34778.3061,5,41.3851401299 ,2.1743737678 ,3,1
34677388529,Glenda,0,48,25,31254.67351,4,41.3851411904 ,2.1743797372 ,2,4
34654159645,Kaylee,0,50,17,30210.05064,4,41.3851416037 ,2.1743696540 ,3,1
34606729854,Lara,1,36,28,29138.75683,7,41.3851412954 ,2.1743618960 ,4,1
34604012201,Danni,1,45,45,16430.81937,8,41.3851430438 ,2.1743599999 ,1,3
34653429736,Blondy,0,44,14,14094.94139,8,41.3851412467 ,2.1743678169 ,2,2
34639130170,Cara,1,26,10,29832.49665,1,41.3851420457 ,2.1743761904 ,4,1
34660880984,Inga,0,34,11,21459.3701,7,41.3851427579 ,2.1743718334 ,1,2
34612520422,Leonelle,0,51,3,44117.86172,9,41.3851411395 ,2.1743722689 ,1,3
34616174511,Fayette,0,32,18,27819.39834,5,41.3851434876 ,2.1743768066 ,1,1
34686140570,Rebeka,0,39,32,38806.11707,6,41.3851417379 ,2.1743906760 ,2,1
